@relation ionosphere

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute class {0, 1}

@data
0.93886, 0.45924, 0.91712, 0.536685, 0.923915, 0.52038, 0.88587, 0.48913, 0.88587, 0.471465, 0.911685, 0.44701, 0.839675, 0.497285, 0.940215, 0.39538, 0.91712, 0.516305, 0.932065, 0.47011, 0.986415, 0.360055, 0.92527, 0.40625, 0.918525, 0.448945, 0.92935, 0.483695, 0.892665, 0.44565, 0.89538, 0.497285, 0
0.87352, 0.433795, 0.768775, 0.58498, 0.863635, 0.54743, 0.847825, 0.444665, 0.83399, 0.38241, 0.939725, 0.40415, 0.868575, 0.52075, 0.815215, 0.498025, 0.81818, 0.44071, 0.896245, 0.37352, 0.832015, 0.35672, 0.83597, 0.44763, 0.809235, 0.439795, 0.800395, 0.395255, 0.687745, 0.534585, 0.805335, 0.493085, 0
0.733925, 0.55654, 0.7949, 0.503325, 0.77716, 0.53437, 0.73947, 0.430155, 0.764965, 0.50665, 0.81929, 0.41907, 0.839245, 0.48337, 0.772725, 0.432375, 0.764965, 0.47672, 0.73947, 0.40244, 0.75388, 0.432375, 0.707315, 0.399115, 0.76965, 0.442725, 0.799335, 0.48559, 0.768295, 0.44124, 0.781595, 0.477825, 0
0.94058, 0.637375, 0.860625, 0.714405, 0.807795, 0.81831, 0.694125, 0.95251, 0.549155, 0.98064, 0.399515, 0.946, 0.321315, 0.8875, 0.17443, 0.81105, 0.10616, 0.727675, 0.09072, 0.595475, 0.080285, 0.459605, 0.10833, 0.36822, 0.162215, 0.272445, 0.22634, 0.19571, 0.34744, 0.1665, 0.40344, 0.122015, 0
0.965735, 0.64641, 0.899585, 0.77878, 0.79976, 0.85798, 0.631015, 0.963255, 0.52318, 0.98374, 0.383815, 0.97565, 0.22037, 0.90509, 0.133355, 0.811925, 0.045025, 0.681, 0.03873, 0.5302, 0.03191, 0.40081, 0.08404, 0.26547, 0.174175, 0.15222, 0.293885, 0.071375, 0.43205, 0.030235, 0.550035, 0.025885, 0
0.941205, 0.65317, 0.86616, 0.78908, 0.670545, 0.792635, 0.528585, 1.0, 0.45381, 0.96059, 0.187985, 0.85998, 0.151165, 0.66279, 0.09289, 0.705975, 0.0, 0.496125, 0.105135, 0.294575, 0.115495, 0.27261, 0.21379, 0.161975, 0.34195, 0.09062, 0.485105, 0.065795, 0.62696, 0.089365, 0.50097, 0.09157, 0
0.917395, 0.644965, 0.84628, 0.73851, 0.74617, 0.841905, 0.609955, 0.933805, 0.45952, 0.925055, 0.32221, 0.888405, 0.236325, 0.792125, 0.14825, 0.656455, 0.120895, 0.519695, 0.143875, 0.423415, 0.208425, 0.30416, 0.314005, 0.23523, 0.41525, 0.195685, 0.542125, 0.19256, 0.62582, 0.25766, 0.702955, 0.323305, 0
0.96435, 0.66582, 0.88084, 0.811745, 0.746525, 0.92133, 0.60796, 0.975965, 0.43022, 0.980835, 0.26399, 0.91795, 0.146265, 0.82745, 0.06263, 0.68375, 0.04093, 0.527975, 0.05088, 0.369135, 0.130155, 0.229655, 0.246215, 0.126325, 0.388385, 0.06939, 0.53905, 0.064205, 0.680105, 0.109715, 0.797035, 0.19865, 0
0.916835, 0.65728, 0.827705, 0.788355, 0.67481, 0.853385, 0.586465, 0.894735, 0.40512, 0.89943, 0.291355, 0.832705, 0.157895, 0.73872, 0.126375, 0.59746, 0.1391, 0.475565, 0.18985, 0.359025, 0.254175, 0.232685, 0.367115, 0.16993, 0.49235, 0.15147, 0.61354, 0.17786, 0.7155, 0.24397, 0.82331, 0.349625, 0
0.992275, 0.48632, 0.99029, 0.47948, 1.0, 0.461825, 0.9936, 0.50728, 0.97639, 0.48698, 0.9925, 0.46271, 0.99691, 0.464255, 0.98698, 0.45234, 0.98632, 0.43888, 0.99647, 0.47374, 0.97639, 0.45543, 0.98676, 0.458295, 0.983265, 0.43544, 0.967345, 0.42542, 0.98566, 0.421225, 0.98389, 0.406, 0
0.97026, 0.492345, 0.97085, 0.505005, 0.97497, 0.49264, 0.97939, 0.4947, 0.973205, 0.48145, 0.985865, 0.491165, 0.985275, 0.480565, 0.977325, 0.47968, 0.97615, 0.476445, 0.971145, 0.489105, 0.964075, 0.477915, 0.960245, 0.47762, 0.963475, 0.470865, 0.95171, 0.462605, 0.959955, 0.46378, 0.960245, 0.4629, 0
0.98516, 0.42808, 0.95662, 0.49886, 0.982875, 0.414385, 0.99315, 0.591325, 0.958905, 0.50114, 0.968035, 0.457765, 0.95662, 0.49886, 0.93379, 0.45662, 0.98516, 0.393835, 1.0, 0.55137, 0.960045, 0.473745, 0.96233, 0.534245, 0.970215, 0.45374, 0.98516, 0.399545, 0.92694, 0.45662, 0.982875, 0.39041, 0
0.76271, 0.48305, 0.974575, 0.542375, 0.76271, 0.415255, 0.65254, 0.491525, 0.754235, 0.432205, 0.822035, 0.64407, 0.915255, 0.322035, 0.771185, 0.508475, 0.77966, 0.51695, 0.79661, 0.65254, 0.932205, 0.525425, 0.70339, 0.57627, 0.836435, 0.49867, 0.83051, 0.48305, 0.915255, 0.42373, 0.881355, 0.449155, 0
0.666665, 0.375, 0.72222, 0.61111, 0.694445, 0.583335, 0.708335, 0.569445, 0.75, 0.444445, 0.774555, 0.457785, 0.791665, 0.666665, 0.77778, 0.51389, 0.625, 0.40278, 0.73611, 0.47222, 0.76389, 0.48611, 0.694445, 0.541665, 0.707715, 0.42872, 0.59722, 0.430555, 0.68462, 0.425955, 0.541665, 0.25, 0
0.756035, 1.0, 1.0, 0.76905, 0.85589, 0.904165, 0.72811, 0.732135, 0.665405, 1.0, 0.606245, 1.0, 0.41292, 1.0, 0.334595, 0.99361, 0.19309, 1.0, 0.23663, 0.858495, 0.0575, 0.73947, 0.0, 0.675875, 0.0, 0.547845, 0.0, 0.416435, 0.0, 0.28887, 0.040485, 0.172215, 0
0.87782, 0.74819, 0.91775, 0.771505, 0.77458, 0.860315, 0.676125, 0.85396, 0.567345, 0.973745, 0.45091, 0.96889, 0.31198, 0.911115, 0.23629, 0.855805, 0.15821, 0.839945, 0.149185, 0.62478, 0.104265, 0.514975, 0.00506, 0.354505, 0.14824, 0.33604, 0.18344, 0.404075, 0.329345, 0.19773, 0.401955, 0.18522, 0
0.918945, 0.71452, 0.860565, 0.791925, 0.728125, 0.890575, 0.58235, 0.91366, 0.43494, 0.934735, 0.269115, 0.892485, 0.202825, 0.76035, 0.10765, 0.632645, 0.07993, 0.51964, 0.189795, 0.343245, 0.26294, 0.255475, 0.31351, 0.16102, 0.47473, 0.186545, 0.57345, 0.270445, 0.685465, 0.304165, 0.741595, 0.378435, 0
0.96829, 0.675535, 0.87627, 0.8282, 0.727855, 0.94288, 0.576615, 0.97888, 0.391125, 0.981505, 0.217325, 0.916985, 0.106245, 0.790225, 0.03448, 0.6301, 0.031795, 0.46791, 0.06486, 0.295255, 0.174605, 0.16268, 0.316005, 0.075245, 0.47711, 0.043895, 0.63665, 0.07119, 0.774135, 0.151935, 0.87414, 0.279135, 0
0.96218, 0.68462, 0.85988, 0.8421, 0.646515, 0.97039, 0.44446, 0.882635, 0.341975, 0.962265, 0.16692, 0.89383, 0.039275, 0.71157, 0.028425, 0.547925, 0.0, 0.515955, 0.167845, 0.16861, 0.26995, 0.10913, 0.43257, 0.05959, 0.598825, 0.074315, 0.74452, 0.148765, 0.84943, 0.26976, 0.88033, 0.43403, 0
1.0, 0.580975, 1.0, 0.47221, 1.0, 0.506865, 1.0, 0.43824, 1.0, 0.492445, 1.0, 0.491345, 1.0, 0.46813, 1.0, 0.464215, 1.0, 0.5295, 1.0, 0.44946, 1.0, 0.486575, 1.0, 0.38511, 1.0, 0.465885, 1.0, 0.541495, 1.0, 0.42903, 1.0, 0.462805, 0
0.977795, 0.499225, 0.932105, 0.43378, 0.97491, 0.497695, 0.914045, 0.244145, 0.962205, 0.55184, 1.0, 0.428765, 0.99632, 0.48729, 0.979265, 0.42241, 0.920065, 0.808695, 1.0, 0.418395, 0.93746, 0.457525, 0.928705, 0.49168, 0.92066, 0.491155, 0.912135, 0.490665, 0.90317, 0.490215, 0.893805, 0.489805, 0
0.89689, 0.64746, 0.82032, 0.76156, 0.706595, 0.84079, 0.570885, 0.91774, 0.415845, 0.89386, 0.285445, 0.86164, 0.214175, 0.707355, 0.12282, 0.583775, 0.150115, 0.45072, 0.211525, 0.382485, 0.296815, 0.308565, 0.412815, 0.2373, 0.507615, 0.256465, 0.59515, 0.309705, 0.65504, 0.384005, 0.67286, 0.45982, 0
0.940425, 0.67616, 0.841945, 0.82564, 0.67408, 0.89892, 0.52916, 0.95421, 0.35108, 0.93245, 0.186825, 0.84795, 0.11447, 0.696545, 0.070985, 0.54204, 0.091795, 0.379915, 0.177105, 0.24989, 0.30117, 0.158315, 0.444265, 0.122335, 0.585205, 0.14248, 0.703375, 0.211755, 0.78313, 0.316175, 0.813825, 0.433475, 0
0.947945, 0.69643, 0.830645, 0.85902, 0.647605, 0.95412, 0.476065, 0.972075, 0.271375, 0.923025, 0.1117, 0.792555, 0.035905, 0.625665, 0.03859, 0.423425, 0.11968, 0.25798, 0.245345, 0.119015, 0.425525, 0.057045, 0.607905, 0.071485, 0.766145, 0.157035, 0.87423, 0.29672, 0.91571, 0.464855, 0.88431, 0.63963, 0
1.0, 0.379745, 1.0, 0.398735, 0.93671, 0.449365, 0.94304, 0.50633, 1.0, 0.55696, 0.962025, 0.531645, 0.92405, 0.481015, 0.816455, 0.316455, 0.93671, 0.49367, 0.968355, 0.531645, 1.0, 0.62658, 0.810125, 0.310125, 0.923185, 0.4723, 1.0, 0.468355, 0.765825, 0.51266, 0.91772, 0.48734, 0
0.87395, 0.5042, 0.91656, 0.508295, 0.91319, 0.512345, 0.932775, 0.508405, 0.80252, 0.52941, 0.895465, 0.523655, 0.887205, 0.527035, 0.82353, 0.59664, 0.92017, 0.52101, 0.856425, 0.53561, 0.844475, 0.537885, 0.831935, 0.542015, 0.81864, 0.54148, 0.806725, 0.508405, 0.790935, 0.543785, 0.77665, 0.544455, 0
0.925065, 0.509045, 0.961055, 0.50728, 0.96023, 0.5109, 0.963825, 0.54005, 0.937985, 0.55685, 0.955805, 0.5216, 0.95369, 0.52509, 0.936695, 0.51421, 0.97933, 0.5, 0.945485, 0.535235, 0.94215, 0.538485, 0.918605, 0.554265, 0.934615, 0.54475, 0.937985, 0.54393, 0.92599, 0.55067, 0.92129, 0.55349, 0
1.0, 0.494105, 1.0, 0.498285, 1.0, 0.492175, 1.0, 0.492175, 1.0, 0.485955, 1.0, 0.489065, 0.99914, 0.484565, 0.99764, 0.48381, 0.99657, 0.48274, 1.0, 0.480595, 1.0, 0.474805, 1.0, 0.475345, 0.99921, 0.472365, 0.997, 0.46848, 0.995285, 0.467515, 0.994855, 0.46666, 0
0.947525, 0.48416, 0.937625, 0.527725, 0.947525, 0.50693, 0.964355, 0.51386, 0.956435, 0.49505, 0.970295, 0.49208, 0.959405, 0.51683, 0.968315, 0.5, 0.971285, 0.50693, 0.952475, 0.50396, 0.943565, 0.49109, 0.946535, 0.51188, 0.94501, 0.508055, 0.940595, 0.50099, 0.936635, 0.52079, 0.933665, 0.51188, 0
0.950355, 0.508865, 1.0, 0.491135, 0.950355, 0.503545, 0.92376, 0.52837, 1.0, 0.51773, 0.98936, 0.50532, 0.98759, 0.51773, 1.0, 0.484045, 0.94858, 0.484045, 0.93085, 0.539005, 1.0, 0.5461, 0.950355, 0.52305, 0.971525, 0.516235, 0.973405, 0.51241, 1.0, 0.50532, 0.968085, 0.51064, 0
0.69697, 0.37879, 0.813275, 0.50635, 0.727275, 0.545455, 0.81818, 0.545455, 0.60606, 0.39394, 0.78788, 0.57576, 0.69697, 0.5, 0.78078, 0.522805, 0.757575, 0.51515, 0.89394, 0.59091, 0.651515, 0.42424, 0.74263, 0.529645, 0.73181, 0.53071, 0.666665, 0.48485, 0.70928, 0.53205, 0.69697, 0.62121, 0
0.933445, 0.67975, 0.86007, 0.833335, 0.686005, 0.915245, 0.54323, 0.929465, 0.37941, 0.930605, 0.241185, 0.837885, 0.15643, 0.70762, 0.114905, 0.54949, 0.153015, 0.43174, 0.25256, 0.288965, 0.337315, 0.211605, 0.48578, 0.20023, 0.5768, 0.234365, 0.661545, 0.31456, 0.730945, 0.401595, 0.70478, 0.5091, 0
0.947815, 0.689585, 0.836555, 0.84719, 0.67958, 0.94348, 0.479035, 0.966725, 0.305625, 0.92207, 0.16363, 0.81039, 0.0866, 0.65178, 0.06925, 0.473175, 0.13218, 0.328625, 0.24111, 0.187785, 0.38286, 0.130725, 0.534555, 0.13072, 0.667655, 0.18852, 0.76207, 0.28957, 0.806085, 0.413285, 0.800365, 0.5433, 0
0.952735, 0.705565, 0.82677, 0.873805, 0.649605, 0.979525, 0.43329, 0.9891, 0.23882, 0.916315, 0.101715, 0.77543, 0.016845, 0.57596, 0.034995, 0.37223, 0.140685, 0.203105, 0.29227, 0.073975, 0.48875, 0.03106, 0.68159, 0.07316, 0.83769, 0.190205, 0.929885, 0.359385, 0.94327, 0.549, 0.877475, 0.731505, 0
1.0, 1.0, 0.6835, 0.53079, 0.564965, 0.963565, 0.36207, 0.96798, 0.342365, 0.688425, 0.06404, 0.68473, 0.035715, 0.455665, 0.30542, 0.32882, 0.26724, 0.08744, 0.472905, 0.03202, 0.62808, 0.397785, 0.86896, 0.27025, 0.927355, 0.465845, 1.0, 1.0, 0.69335, 0.50123, 0.58879, 0.89895, 0
1.0, 0.757575, 0.727275, 0.666665, 0.530305, 0.68182, 0.33948, 0.86531, 0.272725, 0.742425, 0.21212, 0.5, 0.21212, 0.439395, 0.333335, 0.257575, 0.454545, 0.07576, 0.742425, 0.21212, 0.78788, 0.28788, 1.0, 0.30303, 0.864805, 0.561655, 0.98485, 0.78788, 0.62121, 0.68182, 0.545455, 0.666665, 0
0.94055, 0.5, 0.974085, 0.48628, 0.96799, 0.4939, 0.95122, 0.509145, 0.95122, 0.509145, 0.96951, 0.504575, 0.97866, 0.501525, 1.0, 0.51372, 0.971035, 0.4939, 0.95427, 0.512195, 0.957315, 0.52744, 0.998475, 0.52439, 0.94833, 0.51113, 0.95427, 0.504575, 1.0, 0.52744, 0.987805, 0.4939, 0
0.91312, 0.54078, 0.89539, 0.45922, 0.95213, 0.491135, 0.96454, 0.50532, 0.90071, 0.544325, 0.973405, 0.496455, 0.97163, 0.5, 0.96631, 0.601065, 0.975175, 0.496455, 0.957445, 0.503545, 0.90248, 0.53546, 0.955675, 0.579785, 0.947635, 0.540825, 0.8883, 0.53369, 0.962765, 0.590425, 0.962765, 0.5, 0
0.87234, 0.55319, 0.94353, 0.50491, 0.94271, 0.507355, 0.93617, 0.49291, 0.86525, 0.55319, 0.938285, 0.51456, 0.936175, 0.51691, 0.978725, 0.539005, 0.975175, 0.521275, 0.927985, 0.523715, 0.924655, 0.52589, 0.93617, 0.55674, 0.917145, 0.53007, 0.87234, 0.48227, 0.90855, 0.534, 0.90387, 0.535865, 0
0.93789, 0.518635, 0.949755, 0.501715, 0.94605, 0.50255, 0.931675, 0.5, 0.975155, 0.537265, 0.935105, 0.50497, 0.931515, 0.505755, 0.919255, 0.468945, 0.92857, 0.51242, 0.92091, 0.508015, 0.91743, 0.508745, 0.897515, 0.47826, 0.910555, 0.510165, 0.90994, 0.54348, 0.903785, 0.51154, 0.90044, 0.512205, 0
0.987565, 0.50355, 0.992895, 0.50977, 1.0, 0.50977, 0.99645, 0.507995, 0.978685, 0.511545, 0.98579, 0.51776, 1.0, 0.51865, 0.989345, 0.510655, 0.992895, 0.52842, 0.98579, 0.52398, 0.97247, 0.52753, 0.992005, 0.51776, 0.9877, 0.532385, 0.974245, 0.540855, 0.99556, 0.531085, 0.99467, 0.549735, 0
1.0, 0.505525, 1.0, 0.505525, 1.0, 0.5116, 0.99724, 0.49282, 0.99724, 0.498895, 0.991715, 0.5116, 1.0, 0.50442, 0.987845, 0.503865, 0.989505, 0.508285, 0.990055, 0.503315, 0.99061, 0.510495, 0.985635, 0.496685, 0.990165, 0.508, 0.989505, 0.507735, 0.99282, 0.510495, 0.99337, 0.51381, 0
1.0, 0.49329, 1.0, 0.50783, 1.0, 0.49888, 1.0, 0.53132, 0.988815, 0.52237, 0.979865, 0.51454, 1.0, 0.53244, 0.994405, 0.51678, 1.0, 0.517895, 0.99888, 0.54698, 0.978745, 0.536915, 1.0, 0.550335, 0.999945, 0.543815, 0.995525, 0.542505, 1.0, 0.550335, 1.0, 0.550335, 0
0.9421, 0.68362, 0.835615, 0.83691, 0.698065, 0.931995, 0.51212, 0.96591, 0.32426, 0.918565, 0.19842, 0.79421, 0.10671, 0.69389, 0.083575, 0.49679, 0.15341, 0.335185, 0.23748, 0.23038, 0.363115, 0.15937, 0.50403, 0.15113, 0.63014, 0.19661, 0.722845, 0.283085, 0.771045, 0.39229, 0.78143, 0.514115, 0
0.950735, 0.70893, 0.820655, 0.878625, 0.6522, 0.97574, 0.397755, 0.98267, 0.222585, 0.905955, 0.090715, 0.754745, 0.01507, 0.551725, 0.04272, 0.34294, 0.149185, 0.172695, 0.33823, 0.055005, 0.529325, 0.02914, 0.722415, 0.08923, 0.870525, 0.223845, 0.947075, 0.406375, 0.939465, 0.601795, 0.852775, 0.77426, 0
0.663945, 0.55521, 0.57985, 0.64654, 0.5701, 0.872425, 0.374345, 0.959965, 0.417485, 0.63332, 0.18143, 0.624325, 0.01175, 0.498315, 0.383865, 0.400455, 0.34739, 0.25557, 0.42787, 0.050045, 0.546725, 0.35542, 0.641535, 0.4072, 0.697995, 0.44251, 0.655025, 0.52807, 0.607215, 0.6027, 0.56688, 0.63211, 0
0.829225, 0.718085, 0.723405, 0.87402, 0.526595, 0.92553, 0.339865, 0.910695, 0.158735, 0.76204, 0.078945, 0.535555, 0.085945, 0.356385, 0.26484, 0.141375, 0.476205, 0.06999, 0.61646, 0.11842, 0.783315, 0.23936, 0.8715, 0.406775, 0.87379, 0.618565, 0.725925, 0.795355, 0.602745, 0.88382, 0.407335, 0.87178, 0
0.59733, 0.528625, 0.52099, 0.625955, 0.447215, 0.74433, 0.408395, 0.408395, 0.290075, 0.530535, 0.2729, 0.5458, 0.41794, 0.34733, 0.448475, 0.301525, 0.59351, 0.412215, 0.67006, 0.440235, 0.64313, 0.419845, 0.608225, 0.62346, 0.519565, 0.65546, 0.480915, 0.63168, 0.41603, 0.58397, 0.349235, 0.33206, 0
0.99001, 0.500375, 1.0, 0.5, 0.99491, 0.499625, 0.973605, 0.51197, 0.9885, 0.51065, 0.98944, 0.515365, 0.99585, 0.51169, 0.969645, 0.528565, 0.96776, 0.526395, 0.98869, 0.52762, 1.0, 0.531205, 0.970775, 0.540535, 0.983545, 0.536275, 0.978505, 0.54044, 0.99095, 0.54063, 0.986235, 0.54308, 0
0.91127, 0.46214, 0.90231, 0.501155, 0.93757, 0.49393, 0.934105, 0.46243, 0.86416, 0.44133, 0.92312, 0.525145, 0.915605, 0.463005, 0.87399, 0.533525, 0.89162, 0.53179, 0.933815, 0.48815, 0.89422, 0.46994, 0.872255, 0.48815, 0.883585, 0.486345, 0.87023, 0.46185, 0.85029, 0.4789, 0.892195, 0.50607, 0
0.67673, 0.43116, 0.846935, 0.487885, 0.840975, 0.48213, 0.778585, 0.469405, 0.80918, 0.447665, 0.810495, 0.467365, 0.796805, 0.463555, 0.711355, 0.367955, 0.791065, 0.52496, 0.74868, 0.456145, 0.731205, 0.455055, 0.72504, 0.49718, 0.69573, 0.45481, 0.67794, 0.44847, 0.66116, 0.456815, 0.644715, 0.4585, 0
0.88023, 0.50546, 0.931675, 0.50129, 0.929105, 0.50192, 0.89994, 0.51152, 0.90752, 0.56034, 0.91548, 0.50372, 0.909075, 0.50427, 0.913885, 0.46513, 0.882655, 0.519405, 0.884895, 0.50574, 0.875355, 0.50616, 0.88569, 0.498485, 0.85443, 0.506875, 0.830805, 0.504245, 0.83149, 0.50742, 0.819435, 0.507625, 0
0.833335, 0.49317, 0.98702, 0.534155, 0.74795, 0.750685, 0.878415, 0.498635, 0.82582, 0.429645, 0.70082, 0.255465, 0.69604, 0.793715, 0.88388, 0.659155, 0.89276, 0.556695, 0.737705, 0.275275, 1.0, 0.503415, 0.80328, 0.534835, 0.84328, 0.58544, 0.93784, 0.538935, 0.77664, 0.62295, 0.56967, 0.740435, 0
0.91754, 0.54149, 0.868695, 0.42647, 0.921745, 0.472165, 0.952205, 0.47689, 0.946955, 0.56565, 0.905985, 0.533615, 0.896535, 0.455355, 1.0, 0.489495, 0.983195, 0.53309, 0.938025, 0.505775, 0.887605, 0.53309, 0.97689, 0.47899, 0.917395, 0.500615, 1.0, 0.564075, 0.9333, 0.44643, 0.95273, 0.478465, 0
0.975565, 0.502095, 0.975915, 0.486385, 0.96719, 0.4904, 0.97295, 0.50803, 0.98255, 0.516405, 0.970855, 0.53665, 0.973125, 0.49337, 0.985865, 0.5007, 0.97417, 0.53019, 0.96335, 0.54206, 0.96562, 0.550435, 0.9726, 0.506805, 0.96761, 0.524625, 0.965795, 0.54084, 0.97033, 0.499825, 0.957415, 0.52356, 0
0.973505, 0.49983, 0.966035, 0.483865, 0.975885, 0.482845, 0.97792, 0.51223, 0.97062, 0.50883, 0.962975, 0.52344, 0.96977, 0.492695, 0.974185, 0.51002, 0.96892, 0.506965, 0.95703, 0.538385, 0.94735, 0.53074, 0.96994, 0.515965, 0.962445, 0.51271, 0.9606, 0.51121, 0.962295, 0.50221, 0.963485, 0.497115, 0
0.95304, 0.491715, 0.99061, 0.490055, 0.978455, 0.48177, 0.92873, 0.50055, 0.94862, 0.483425, 0.945305, 0.49282, 0.95304, 0.47735, 0.956905, 0.49558, 0.903865, 0.43536, 0.943645, 0.506075, 0.960775, 0.4884, 0.95525, 0.489505, 0.945735, 0.4612, 0.914915, 0.41381, 0.98011, 0.481215, 0.937015, 0.418785, 0
0.92355, 0.567665, 0.86819, 0.469245, 0.939365, 0.5413, 0.94464, 0.454305, 0.893675, 0.53339, 0.90334, 0.498245, 0.89631, 0.49473, 0.92882, 0.477155, 0.93585, 0.482425, 0.90861, 0.45255, 0.85501, 0.52197, 0.932335, 0.42443, 0.905735, 0.47589, 0.891035, 0.496485, 0.878735, 0.46661, 0.92882, 0.469245, 0
